Date,target_5d_up,return_3d,return_20d,ma_20,volume_change_1d,volume_change_5d,volume_change_20d,volume_ma5_ratio,open_close_return,close_position,qqq_return_20d,qqq_volume_change_1d,qqq_volume_change_5d,qqq_volume_change_20d,qqq_volume_ma20_ratio,spy_return_1d,spy_return_3d,spy_return_5d,spy_return_10d,spy_close_ma60_ratio,spy_volume_change_1d,spy_volume_change_5d,spy_volume_change_20d,spy_volume_ma5_ratio,soxx_return_1d,soxx_return_5d,soxx_return_10d,soxx_volatility_5d,soxx_volume_change_1d,soxx_volume_change_5d,soxx_volume_change_20d,soxx_volume_ma5_ratio,soxx_volume_ma20_ratio,gold_return_1d,gold_return_3d,gold_return_5d,gold_return_10d,gold_return_20d,gold_close_ma60_ratio,gold_volatility_5d,gold_volume_change_1d,gold_volume_change_5d,gold_volume_change_20d,gold_volume_ma5_ratio,gold_volume_ma20_ratio,oil_return_1d,oil_return_3d,oil_return_5d,oil_return_10d,oil_return_20d,oil_close_ma60_ratio,oil_volatility_5d,oil_volume_change_1d,oil_volume_change_5d,oil_volume_change_20d,oil_volume_ma20,oil_volume_ma5_ratio,oil_volume_ma20_ratio
2020-04-09,1,0.005601578500542104,0.14050273501956,56.98250026702881,1.1882753690230876,1.113911966037659,0.5108885017421603,0.5608080747484141,-0.033699973574763176,0.14518568250868055,0.13516841203979313,0.48567709467048603,0.2087529863473674,-0.5047725051461791,-0.18151790326905481,0.015217430677996635,0.05036654393801787,0.1047138585109475,0.06508421487047644,-0.05868246113551723,0.23557026685178628,0.0694516054224803,-0.515580896163818,0.09342831850849298,-0.021627383713437198,0.08925739722512982,0.022317252499303164,0.05170395506802285,0.7345437830383821,0.9198677181378785,0.15911534326524346,0.3304304904276698,0.7009751626523222,0.026123560972308058,0.011537464955752696,0.04470051887921134,0.035565105409013587,0.07375336389771792,0.05849671147013602,0.017222823419696286,1.3843542784970002,0.9723996822045426,-0.4490384089209385,0.5588980105836125,0.0672384358947331,-0.07262567500874206,-0.09124087559483918,-0.02544033484232222,0.031055920856482455,-0.23853210273376435,-0.4243218194871339,0.1028688017248571,0.7986283949710973,-0.0559472589429042,2.265269887126972,18588997.65,0.4482367798291036,1.0429369412502996
2020-04-13,0,0.02190549466743863,0.053298627720765435,57.14125022888184,-0.4733544729508984,0.5271957200178332,-0.05503448275862066,-0.22215126098125204,0.01751395443643755,0.9319712885880961,0.05782817198869794,-0.3721279482393345,-0.09757705169349473,-0.6822859981317003,-0.4560848130932904,-0.009130283799490657,0.03971622689176746,0.11068129329867893,0.08775970103129116,-0.06460720749065663,-0.3955811392890075,-0.15286158576347808,-0.6515445611669404,-0.3229634623792538,0.011305627552028241,0.12281867697686288,0.08784863797568465,0.047895107418783264,-0.4157943553729959,0.2757523148148149,-0.10228043979910406,-0.24802155819347793,-0.0006233354111180311,0.017140343933811808,0.03441432073205419,0.057386243798773995,0.06016422766574303,0.12653549020990207,0.07486284993715331,0.01738445916875738,0.13387408265739675,1.4263735225702847,-0.41583753112811705,0.46345771190339513,0.2645809397156029,-0.010040198904289532,-0.03143424743669587,-0.1644068222626699,0.10290829076912567,-0.2916666952129523,-0.4220285827164404,0.05646466985285997,-0.5867435745856281,-0.44424429840830837,0.596170465387599,18882081.4,-0.3381833613403449,-0.16884756147698843
2020-04-14,0,0.03239530930858869,0.284495382559101,57.86650009155274,0.3999598598744709,-0.1165851131195671,0.1718108095725348,0.12118218826988203,0.018348629295167784,0.9589007451689433,0.2540545181240923,0.4925035994390241,-0.01241285600685571,-0.3051977960857928,-0.17346805526452513,0.02949273663598051,0.03561637296852416,0.07147174353982444,0.08461685498164107,-0.03455220794852476,0.16809867022642977,-0.28670347737864055,-0.5487034046561701,-0.15546333504326582,0.046125927374426334,0.0658890813828048,0.09975189989904232,0.02734975649606568,0.4796250094503667,0.17149527116006236,0.21884536339291283,0.07754396396991625,0.4593298759595703,0.007868093580683189,0.05192369283035214,0.03697085423538371,0.06382418665773937,0.1485455618243281,0.0813553072744464,0.014784184717037394,-0.16808926868199248,0.1598311995820696,-0.3021268778576094,0.17794070021429498,0.07653356331154781,-0.05476673231802154,-0.132216024818975,-0.14963506730060483,0.10165480529544002,-0.22975211562000253,-0.4454141685566495,0.05419319066924776,0.5282382542809023,0.17855901210180214,1.5202243697416296,19605450.75,-0.018661655970976243,0.2233332610320118
2020-04-15,0,0.02890122000710904,0.15621875230783466,58.29699993133545,-0.21628067614591617,0.018978547463313733,-0.3734671125975474,-0.12417455337766792,-0.004685717213713025,0.6822403251394855,0.15228013638101423,-0.26459827766277466,-0.327139168436939,-0.6120969411275711,-0.36154883182276476,-0.021247946067949885,-0.0015817090022983704,0.047636920781416014,0.07763338386655105,-0.05225828442523961,-0.09220282175641892,-0.39543914625234333,-0.5353349575782089,-0.14786786077360936,-0.029756899697249817,0.03787149426601055,0.08839720691677577,0.03322604468706071,-0.383373358540698,-0.45934321938981226,-0.11245127601676841,-0.2509930486593843,-0.09497918932093441,-0.005101958505246418,0.019913060769383817,0.03723412629689693,0.09321177147786597,0.1274032380604968,0.07402136032355267,0.014730164452307196,-0.28974384472743653,0.32043195510798883,-0.5042159548882619,-0.19600715137067937,-0.20445383720522636,-0.049356228885117814,-0.11044180494545242,-0.129666071603889,0.05225648175729791,-0.22416816134098294,-0.46439368149578286,0.050901023582427596,0.1425429452968645,0.16943472680542704,2.1796557265770495,20544680.75,0.08593919772427738,0.3338124029987666
2020-04-16,0,0.042553223828103004,0.29444941353605714,59.04099998474121,-0.22589550004988856,-0.02119517221077416,-0.3588330899975207,-0.32002302134733307,0.009101488547021974,0.801983139786679,0.21010434330743055,0.3746364486776086,0.40741917789135496,-0.4336063800245803,-0.09185339654658664,0.004823999410513702,0.012478879758102357,0.018501314140961123,0.13386116692548522,-0.044956501996680776,0.08230999794703342,-0.14291186119935362,-0.5976817255097802,-0.04846329894376622,0.028072413251748696,0.03246407041682131,0.18372982020998752,0.032264008602568714,-0.07797480941332446,-0.1475522868306136,-0.1920563462097008,-0.2924816237251062,-0.15718911549167758,-0.0008649946516461338,0.0018586397679900557,0.045651555745346295,0.08203419214435259,0.14932487719494225,0.07131859975968924,0.012815426807598933,-0.23955888287665028,0.21476686664561617,-0.5794182222343691,-0.4015483054714398,-0.3687277092996981,-0.01580128612566345,-0.11561860338163643,-0.18808189451935609,-0.00456620557167875,-0.07430995791886807,-0.4643515096083298,0.026701384614547248,0.10066464132249497,0.42849812564678813,0.26918535194672666,20864530.15,0.11528170068094323,0.44557475213502484
2020-04-17,0,0.008627308899620934,0.2843670992264835,59.77224998474121,0.09508055853920516,-0.5101758431824733,-0.009424612813586974,-0.11866305667071231,-0.009373125332026833,0.40453122376620937,0.21439155817598943,-0.027749337276166353,-0.07896255966805665,-0.4800246491833924,-0.07954016835387079,0.02701581046003998,0.010042888370679348,0.03033785767303998,0.13822851031988725,-0.016757275393308513,0.11294910480635934,-0.22797148619573138,-0.49300502554247516,0.12966441100571968,0.0077519534214116614,0.06346770798746815,0.15839006763540397,0.02820735489726716,-0.16940774692190164,-0.5918024822225167,-0.058571865131914036,-0.29163792442707137,-0.2984400501005807,-0.019417471147623044,-0.025264233689471838,-0.0007561605352662815,0.043910557575662645,0.14872511617362072,0.049151672794858436,0.013779390368008832,0.5869579344106053,-0.19148595707112503,-0.2965206996048759,-0.005546197271422915,0.023410121511923343,-0.034403690544505316,-0.09656648583691263,-0.15461846947337354,-0.1761252586794858,-0.21601487376779327,-0.47450539066300224,0.01978734179564683,0.03678022102408396,-0.17657332299351036,0.9223320218847975,21614708.9,0.216636005175872,0.44672663160409254
2020-04-20,0,0.014593963553462652,0.2795369155201184,60.47849998474121,-0.3878295668549906,-0.43063056488103924,-0.5455326585596738,-0.41252659123853985,-0.00538417796952817,0.014032777054990711,0.24893603384359864,-0.3915502233421143,-0.10745346397877442,-0.6785354993406671,-0.4047637759188679,-0.017618191709210196,0.01378868646310627,0.021511860966469065,0.13457411485817805,-0.031411680388544805,-0.31752097013460157,-0.12826467640376837,-0.7116325439539484,-0.21113005483909808,-0.02173700290925662,0.02872077340588275,0.15506689777420846,0.03220328540274395,-0.02142393421337374,-0.31624707038633104,-0.07798960138648181,-0.2593199239992138,-0.31147104166270156,0.007126124562213176,-0.013283960915629112,-0.01059418050350125,0.0461841030700505,0.13981868712120527,0.05516430873913092,0.011123327437864322,-0.27053034594306846,-0.47984836392657626,-0.46705723972875945,-0.1624798625955155,-0.22820589840827887,-0.109263666028241,-0.15349883853012303,-0.23935088629329127,-0.3644067899347274,-0.24089069705193977,-0.5240915409667595,0.03503986604324378,2.4986189093101103,5.971110345632644,4.9673740594010045,26168217.0,1.461584226158167,3.1807901929275504
2020-04-21,1,-0.05587407387968968,0.17851349604328415,60.94624996185303,1.045632250208293,-0.1680329471255979,-0.029375988322588475,0.2630687529184572,-0.028243284950411618,0.14682494629906312,0.2019828516440869,0.9067847348042175,0.1402948110995066,-0.4148514358976828,0.182566081227318,-0.030363288245537245,-0.021712529823482152,-0.03788014559257713,0.030884237896203537,-0.05791512275139277,0.2624771125160199,-0.05783139535750548,-0.6123437697454062,0.008257478104216842,-0.048990630188750606,-0.06481326116840325,-0.0031946660254081882,0.030700236043056037,0.3464175143741708,-0.37780389351591637,0.31048213517003864,0.1346863468634687,-0.08302270416807866,-0.006825274631933054,-0.019170156297135255,-0.025018393463670185,0.011027509393764623,0.08414215517301615,0.04673724331031992,0.009686914711420394,0.1674104428040828,-0.2700773905973056,-0.5586910083748302,0.053989722035455934,-0.04450504831612401,-0.2506666819254557,-0.35550462001602656,-0.39699570068869205,-0.48722628959869363,-0.42418035309790736,-0.6367631901468742,0.09541379419179401,0.1417609302051368,4.208180995663776,12.801951142868129,31961348.25,0.9327320354090001,2.9082523059708536
2020-04-22,1,-0.01218681858234294,0.12859987113890958,61.31800003051758,-0.05792969484303523,6.651810955538018e-05,-0.23041091332556984,0.1898807309680024,0.02634682213070416,0.8233878133694591,0.14869868680229037,-0.4503282473729241,-0.1476932562292712,-0.5774837745489652,-0.3197593804767578,0.02219442698122709,-0.026305155368483102,0.004823999410513702,0.05269072066969782,-0.034646269634482474,-0.2645402130146053,-0.23669390268938617,-0.6052918433339207,-0.2227213332938638,0.06052551090219804,0.022207108382287233,0.06091961902606213,0.04258159783566527,-0.08540691467520733,-0.0771461716937355,-0.4194036075487436,0.05610029017391471,-0.13514143159447867,0.019670860003665247,0.019928033407094814,-0.000741491328086874,0.03646502618705205,0.0543024912809047,0.0658339332028417,0.01468056407325572,0.0339795321403098,0.06260964099523147,-0.37801721021042733,0.07598557580043641,0.018541141772454584,-0.10676155104100682,-0.4038004827268289,-0.43340855807559275,-0.5068762445543138,-0.49598393958837084,-0.6694251145745409,0.09242183383002084,-0.5637987452916535,0.9883848518853036,4.121213066801084,34153733.25,-0.22213544355925807,0.5953516003993502
2020-04-23,0,-7.729106043330436e-05,0.1266992039462238,61.68150005340576,-0.28960058532042965,-0.08223415682062296,-0.12826477309826967,-0.1417079854386487,-0.0088916419010584,0.10274083557599352,0.15479956094032965,0.07955778503383715,-0.33064892804226587,-0.5123818515935459,-0.23617035226951133,-7.172623274553924e-05,-0.008913849023281184,-7.172623274553924e-05,0.01842826087865146,-0.03215465605896972,0.126497015651156,-0.20553072384089932,-0.6503035931901348,-0.0828472231589491,-0.009986218708277428,-0.015634393464643015,0.016322120901817838,0.04081911687847224,-0.12211547095268027,-0.12132650310056614,0.17512019230769238,-0.04850419448391308,-0.24502513494104294,0.00995486708021609,0.022792732994404208,0.010079707849543151,0.05619141793967963,0.0795769533594397,0.07459346091661545,0.01531631533277508,0.1570597034591268,0.6168284018541783,-0.09288943441168607,0.13697465807363574,0.18566731264097602,0.0517928744760372,-0.2959999720255534,-0.39449540732555277,-0.5083798582559338,-0.4803149321746065,-0.645605854072737,0.11142474224681335,-0.2698527634364415,0.31903365505089676,2.2226917382558233,35525674.5,-0.4472312233419734,0.11985735837330824
2020-04-24,0,0.06792428146907592,0.08371674613221303,61.93625011444092,-0.06518889565095265,-0.21655288763339609,-0.13301059395623482,-0.16041944340499248,0.020264602923895314,0.9181603543483775,0.11433063242302643,-0.20903219843571286,-0.45545406533552224,-0.5714992063849709,-0.37047212889249337,0.013938965043503337,0.03636841923199663,-0.012803669919008276,0.01714575183833622,-0.01629060109556013,-0.18762827130628779,-0.42009533366783747,-0.6698277548510904,-0.16476882758810296,0.02079357225700873,-0.002895424324746765,0.06038851771717857,0.042035522365134685,-0.015648972077324297,0.04133304479549871,-0.12556787206978015,-0.07030661334260713,-0.2528530393602981,-0.004285520778353313,0.025408226239133302,0.025666846676168698,0.02489127788438128,0.061341644215117785,0.06832722596495344,0.01084298243462305,-0.24980406604816296,-0.23568352590307584,-0.12356200403812745,-0.09968696088377682,-0.10490490818507725,-0.026515215484780308,-0.08540925780209963,-0.3895487149748387,-0.48393575835348324,-0.4679089081080483,-0.6482423589089683,0.112457342096082,-0.4279049745212158,-0.27215761142863537,0.4493616072850002,35878502.0,-0.6761036967846125,-0.3656354437540341
2020-04-27,0,0.023294967709829972,0.1613183386988124,62.4,0.11470566141673144,0.42658463116067424,-0.29175748126700285,-0.11372043113505426,0.0024019821535623542,0.4768504782491982,0.16330265904990826,0.06484594778554498,-0.0469919553662701,-0.3805472002719008,-0.31555659787220325,0.014418424084174486,0.028484592420143118,0.01938995304156932,0.041318927982014975,0.00013633970175419563,-0.08425029860151045,-0.2218844802630725,-0.6527762176541803,-0.20025141332728824,0.01334917924498491,0.03286652606386076,0.06253125151746208,0.04036998177621245,0.11263507896924363,0.18398938522777541,0.28454894433781197,0.002190067948262042,-0.17628234714914304,-0.006640444141094992,-0.0010511233131527131,0.011646841865340596,0.0009292726168221854,0.0611494092518472,0.05971442143478267,0.011904694258680865,-0.19338708669291826,-0.15485512737751084,-0.0805223622335769,-0.25394151119480024,-0.2757149844054425,-0.14785987777939713,-0.12749001372854074,-0.4159999847412109,-0.5557809059886978,-0.510067078296985,-0.6940486067438054,0.11553993833854666,0.488792862933078,-0.6902759112855514,1.2129629931981674,36807149.5,-0.3857606629012318,-0.07939081237464474
2020-04-28,0,0.025908667947869946,0.11004178992873959,62.72874984741211,0.0235859652275483,-0.28617081270756317,-0.0034989503149055468,-0.021654650618550986,-0.023123938028569713,0.03787718236919271,0.1013329829633125,0.2856135653481182,-0.3574523396880416,-0.05053194183589327,-0.11800504133704404,-0.004598426981756054,0.023828616489675714,0.046476840734059444,0.006836145647793224,-0.002486343843132399,0.3514068649979589,-0.16707349011794848,-0.3857133270506129,0.12977045494107964,-0.005175334528559783,0.0804531783657032,0.010425484336055613,0.028000696396437597,0.2744676877101233,0.12071938901207191,0.2252648590411206,0.24305466999435255,0.0397674675525046,-0.004456556273727319,-0.015305498077938129,0.014059616158866195,-0.011310526313814795,0.051791775201274426,0.05366593289127586,0.011486844754034489,0.14938838766812412,-0.16790216459236584,-0.140544164755937,-0.11175025322346632,-0.16180991902662423,-0.0273972334300725,-0.1931818068930602,-0.24199282640055642,-0.5429184154107225,-0.4964538759251683,-0.6962711034207805,0.07780351949787748,-0.4252073188726575,-0.8440766935947659,-0.05181422192255314,36753933.25,-0.428472039731303,-0.470074403533396
